Channel;Calibration;Value0;0,000000;70
242;0,000000;1939
243;0,000000;1766
244;0,000000;1800
245;0,000000;1749
246;0,000000;1698
247;0,000000;1619
248;0,000000;1536
249;0,000000;1461
250;0,000000;1393
251;0,000000;1359
252;0,000000;1294
253;0,000000;1297
254;0,000000;1175
255;0,000000;1214
256;0,000000;1052
257;0,000000;1024
258;0,000000;1027
259;0,000000;1008
260;0,000000;985
261;0,000000;878
262;0,000000;879
263;0,000000;826
264;0,000000;778
265;0,000000;763
266;0,000000;666
267;0,000000;653
268;0,000000;642
269;0,000000;653
270;0,000000;563
271;0,000000;552
272;0,000000;516
273;0,000000;528
274;0,000000;488
275;0,000000;478
276;0,000000;495
277;0,000000;423
278;0,000000;367
279;0,000000;399
280;0,000000;353
281;0,000000;360
282;0,000000;304
283;0,000000;277
284;0,000000;283
285;0,000000;268
286;0,000000;249
287;0,000000;229
288;0,000000;227
289;0,000000;232
290;0,000000;198
291;0,000000;198
292;0,000000;208
293;0,000000;172
294;0,000000;173
295;0,000000;147
296;0,000000;163
297;0,000000;150
298;0,000000;137
299;0,000000;139
300;0,000000;116
301;0,000000;127
302;0,000000;134
303;0,000000;100
304;0,000000;84
305;0,000000;97
306;0,000000;81
307;0,000000;99
308;0,000000;88
309;0,000000;60
310;0,000000;82
311;0,000000;61
312;0,000000;63
313;0,000000;72
314;0,000000;69
315;0,000000;71
316;0,000000;61
317;0,000000;57
318;0,000000;65
319;0,000000;58
320;0,000000;62
321;0,000000;43
322;0,000000;48
323;0,000000;46
324;0,000000;61
325;0,000000;57
326;0,000000;60
327;0,000000;57
328;0,000000;47
329;0,000000;64
330;0,000000;38
331;0,000000;56
332;0,000000;51
333;0,000000;50
334;0,000000;53
335;0,000000;39
336;0,000000;50
337;0,000000;43
338;0,000000;42
339;0,000000;42
340;0,000000;44
341;0,000000;34
342;0,000000;33
343;0,000000;48
344;0,000000;40
345;0,000000;37
346;0,000000;35
347;0,000000;48
348;0,000000;50
349;0,000000;43
350;0,000000;37
351;0,000000;39
352;0,000000;43
353;0,000000;31
354;0,000000;41
355;0,000000;42
356;0,000000;40
357;0,000000;41
358;0,000000;42
359;0,000000;40
360;0,000000;37
361;0,000000;52
362;0,000000;42
363;0,000000;35
364;0,000000;46
365;0,000000;43
366;0,000000;48
367;0,000000;41
368;0,000000;44
369;0,000000;31
370;0,000000;46
371;0,000000;46
372;0,000000;50
373;0,000000;46
374;0,000000;43
375;0,000000;34
376;0,000000;40
377;0,000000;48
378;0,000000;47
379;0,000000;48
380;0,000000;49
381;0,000000;40
382;0,000000;33
383;0,000000;38
384;0,000000;33
385;0,000000;30
386;0,000000;43
387;0,000000;42
388;0,000000;34
389;0,000000;40
390;0,000000;42
391;0,000000;36
392;0,000000;42
393;0,000000;40
394;0,000000;42
395;0,000000;40
396;0,000000;40
397;0,000000;45
398;0,000000;32
399;0,000000;48
400;0,000000;47
401;0,000000;43
402;0,000000;48
403;0,000000;44
404;0,000000;58
405;0,000000;50
406;0,000000;47
407;0,000000;38
408;0,000000;45
409;0,000000;45
410;0,000000;49
411;0,000000;43
412;0,000000;43
413;0,000000;58
414;0,000000;43
415;0,000000;46
416;0,000000;62
417;0,000000;41
418;0,000000;52
419;0,000000;48
420;0,000000;50
421;0,000000;58
422;0,000000;45
423;0,000000;42
424;0,000000;37
425;0,000000;47
426;0,000000;33
427;0,000000;46
428;0,000000;45
429;0,000000;54
430;0,000000;44
431;0,000000;45
432;0,000000;40
433;0,000000;45
434;0,000000;44
435;0,000000;40
436;0,000000;44
437;0,000000;53
438;0,000000;47
439;0,000000;43
440;0,000000;38
441;0,000000;58
442;0,000000;42
443;0,000000;42
444;0,000000;52
445;0,000000;44
446;0,000000;49
447;0,000000;41
448;0,000000;37
449;0,000000;49
450;0,000000;58
451;0,000000;45
452;0,000000;40
453;0,000000;54
454;0,000000;52
455;0,000000;58
456;0,000000;52
457;0,000000;45
458;0,000000;53
459;0,000000;49
460;0,000000;61
461;0,000000;57
462;0,000000;51
463;0,000000;47
464;0,000000;52
465;0,000000;48
466;0,000000;49
467;0,000000;57
468;0,000000;49
469;0,000000;51
470;0,000000;43
471;0,000000;48
472;0,000000;47
473;0,000000;42
474;0,000000;37
475;0,000000;47
476;0,000000;44
477;0,000000;34
478;0,000000;48
479;0,000000;48
480;0,000000;49
481;0,000000;57
482;0,000000;42
483;0,000000;48
484;0,000000;44
485;0,000000;52
486;0,000000;50
487;0,000000;66
488;0,000000;35
489;0,000000;43
490;0,000000;41
491;0,000000;46
492;0,000000;40
493;0,000000;53
494;0,000000;37
495;0,000000;46
496;0,000000;47
497;0,000000;46
498;0,000000;46
499;0,000000;35
500;0,000000;38
501;0,000000;43
502;0,000000;37
503;0,000000;45
504;0,000000;42
505;0,000000;45
506;0,000000;39
507;0,000000;45
508;0,000000;40
509;0,000000;50
510;0,000000;55
511;0,000000;46
512;0,000000;36
513;0,000000;50
514;0,000000;40
515;0,000000;42
516;0,000000;66
517;0,000000;39
518;0,000000;41
519;0,000000;47
520;0,000000;35
521;0,000000;50
522;0,000000;38
523;0,000000;36
524;0,000000;29
525;0,000000;54
526;0,000000;37
527;0,000000;43
528;0,000000;36
529;0,000000;37
530;0,000000;41
531;0,000000;44
532;0,000000;58
533;0,000000;28
534;0,000000;36
535;0,000000;45
536;0,000000;37
537;0,000000;39
538;0,000000;36
539;0,000000;49
540;0,000000;40
541;0,000000;36
542;0,000000;33
543;0,000000;39
544;0,000000;40
545;0,000000;42
546;0,000000;37
547;0,000000;40
548;0,000000;37
549;0,000000;39
550;0,000000;45
551;0,000000;45
552;0,000000;48
553;0,000000;48
554;0,000000;43
555;0,000000;44
556;0,000000;40
557;0,000000;40
558;0,000000;44
559;0,000000;41
560;0,000000;49
561;0,000000;34
562;0,000000;49
563;0,000000;50
564;0,000000;48
565;0,000000;42
566;0,000000;46
567;0,000000;45
568;0,000000;47
569;0,000000;54
570;0,000000;53
571;0,000000;34
572;0,000000;41
573;0,000000;45
574;0,000000;36
575;0,000000;60
576;0,000000;39
577;0,000000;49
578;0,000000;51
579;0,000000;37
580;0,000000;42
581;0,000000;45
582;0,000000;50
583;0,000000;54
584;0,000000;37
585;0,000000;63
586;0,000000;40
587;0,000000;50
588;0,000000;52
589;0,000000;40
590;0,000000;43
591;0,000000;45
592;0,000000;55
593;0,000000;68
594;0,000000;49
595;0,000000;53
596;0,000000;50
597;0,000000;45
598;0,000000;49
599;0,000000;49
600;0,000000;59
601;0,000000;49
602;0,000000;58
603;0,000000;47
604;0,000000;67
605;0,000000;60
606;0,000000;63
607;0,000000;59
608;0,000000;63
609;0,000000;64
610;0,000000;62
611;0,000000;68
612;0,000000;74
613;0,000000;61
614;0,000000;61
615;0,000000;92
616;0,000000;67
617;0,000000;74
618;0,000000;72
619;0,000000;77
620;0,000000;81
621;0,000000;83
622;0,000000;81
623;0,000000;89
624;0,000000;100
625;0,000000;104
626;0,000000;84
627;0,000000;100
628;0,000000;110
629;0,000000;108
630;0,000000;121
631;0,000000;109
632;0,000000;137
633;0,000000;113
634;0,000000;144
635;0,000000;139
636;0,000000;139
637;0,000000;135
638;0,000000;146
639;0,000000;144
640;0,000000;176
641;0,000000;159
642;0,000000;223
643;0,000000;192
644;0,000000;174
645;0,000000;202
646;0,000000;178
647;0,000000;208
648;0,000000;205
649;0,000000;240
650;0,000000;239
651;0,000000;232
652;0,000000;271
653;0,000000;271
654;0,000000;297
655;0,000000;302
656;0,000000;297
657;0,000000;285
658;0,000000;300
659;0,000000;340
660;0,000000;342
661;0,000000;341
662;0,000000;377
663;0,000000;379
664;0,000000;382
665;0,000000;389
666;0,000000;408
667;0,000000;416
668;0,000000;380
669;0,000000;433
670;0,000000;460
671;0,000000;455
672;0,000000;477
673;0,000000;516
674;0,000000;515
675;0,000000;551
676;0,000000;543
677;0,000000;521
678;0,000000;561
679;0,000000;589
680;0,000000;566
681;0,000000;611
682;0,000000;653
683;0,000000;626
684;0,000000;704
685;0,000000;641
686;0,000000;674
687;0,000000;681
688;0,000000;712
689;0,000000;739
690;0,000000;767
691;0,000000;751
692;0,000000;712
693;0,000000;753
694;0,000000;782
695;0,000000;801
696;0,000000;801
697;0,000000;799
698;0,000000;794
699;0,000000;828
700;0,000000;777
701;0,000000;840
702;0,000000;808
703;0,000000;829
704;0,000000;865
705;0,000000;898
706;0,000000;819
707;0,000000;851
708;0,000000;878
709;0,000000;880
710;0,000000;832
711;0,000000;928
712;0,000000;954
713;0,000000;872
714;0,000000;878
715;0,000000;911
716;0,000000;903
717;0,000000;962
718;0,000000;910
719;0,000000;901
720;0,000000;880
721;0,000000;915
722;0,000000;904
723;0,000000;830
724;0,000000;900
725;0,000000;858
726;0,000000;857
727;0,000000;863
728;0,000000;902
729;0,000000;864
730;0,000000;908
731;0,000000;826
732;0,000000;826
733;0,000000;824
734;0,000000;808
735;0,000000;850
736;0,000000;811
737;0,000000;785
738;0,000000;769
739;0,000000;809
740;0,000000;727
741;0,000000;768
742;0,000000;714
743;0,000000;757
744;0,000000;771
745;0,000000;699
746;0,000000;686
747;0,000000;700
748;0,000000;673
749;0,000000;657
750;0,000000;656
751;0,000000;664
752;0,000000;629
753;0,000000;568
754;0,000000;590
755;0,000000;587
756;0,000000;575
757;0,000000;567
758;0,000000;562
759;0,000000;541
760;0,000000;493
761;0,000000;549
762;0,000000;451
763;0,000000;500
764;0,000000;428
765;0,000000;440
766;0,000000;432
767;0,000000;443
768;0,000000;405
769;0,000000;384
770;0,000000;382
771;0,000000;418
772;0,000000;351
773;0,000000;319
774;0,000000;370
775;0,000000;314
776;0,000000;330
777;0,000000;284
778;0,000000;294
779;0,000000;261
780;0,000000;279
781;0,000000;243
782;0,000000;275
783;0,000000;255
784;0,000000;229
785;0,000000;255
786;0,000000;205
787;0,000000;216
788;0,000000;223
789;0,000000;198
790;0,000000;178
791;0,000000;173
792;0,000000;160
793;0,000000;188
794;0,000000;153
795;0,000000;172
796;0,000000;173
797;0,000000;126
798;0,000000;124
799;0,000000;126
800;0,000000;137
801;0,000000;109
802;0,000000;123
803;0,000000;124
804;0,000000;113
805;0,000000;120
806;0,000000;97
807;0,000000;94
808;0,000000;101
809;0,000000;72
810;0,000000;72
811;0,000000;106
812;0,000000;77
813;0,000000;73
814;0,000000;75
815;0,000000;69
816;0,000000;66
817;0,000000;64
818;0,000000;81
819;0,000000;67
820;0,000000;63
821;0,000000;55
822;0,000000;56
823;0,000000;62
824;0,000000;62
825;0,000000;62
826;0,000000;51
827;0,000000;57
828;0,000000;50
829;0,000000;55
830;0,000000;42
831;0,000000;59
832;0,000000;48
833;0,000000;33
834;0,000000;41
835;0,000000;45
836;0,000000;52
837;0,000000;31
838;0,000000;49
839;0,000000;34
840;0,000000;33
841;0,000000;38
842;0,000000;47
843;0,000000;41
844;0,000000;50
845;0,000000;30
846;0,000000;37
847;0,000000;35
848;0,000000;33
849;0,000000;34
850;0,000000;33
851;0,000000;25
852;0,000000;34
853;0,000000;26
854;0,000000;26
855;0,000000;33
856;0,000000;31
857;0,000000;33
858;0,000000;32
859;0,000000;28
860;0,000000;28
861;0,000000;31
862;0,000000;36
863;0,000000;26
864;0,000000;23
865;0,000000;19
866;0,000000;25
867;0,000000;27
868;0,000000;31
869;0,000000;24
870;0,000000;32
871;0,000000;28
872;0,000000;21
873;0,000000;28
874;0,000000;31
875;0,000000;33
876;0,000000;32
877;0,000000;33
878;0,000000;34
879;0,000000;21
880;0,000000;31
881;0,000000;29
882;0,000000;25
883;0,000000;28
884;0,000000;28
885;0,000000;25
886;0,000000;28
887;0,000000;33
888;0,000000;31
889;0,000000;28
890;0,000000;24
891;0,000000;29
892;0,000000;31
893;0,000000;41
894;0,000000;16
895;0,000000;22
896;0,000000;31
897;0,000000;36
898;0,000000;29
899;0,000000;31
900;0,000000;27
901;0,000000;21
902;0,000000;23
903;0,000000;33
904;0,000000;33
905;0,000000;21
906;0,000000;29
907;0,000000;25
908;0,000000;39
909;0,000000;31
910;0,000000;23
911;0,000000;25
912;0,000000;32
913;0,000000;32
914;0,000000;38
915;0,000000;28
916;0,000000;27
917;0,000000;35
918;0,000000;33
919;0,000000;28
920;0,000000;22
921;0,000000;33
922;0,000000;25
923;0,000000;30
924;0,000000;33
925;0,000000;32
926;0,000000;33
927;0,000000;38
928;0,000000;35
929;0,000000;31
930;0,000000;22
931;0,000000;22
932;0,000000;17
933;0,000000;29
934;0,000000;24
935;0,000000;27
936;0,000000;25
937;0,000000;20
938;0,000000;29
939;0,000000;19
940;0,000000;23
941;0,000000;29
942;0,000000;25
943;0,000000;27
944;0,000000;30
945;0,000000;30
946;0,000000;38
947;0,000000;32
948;0,000000;29
949;0,000000;41
950;0,000000;31
951;0,000000;23
952;0,000000;28
953;0,000000;36
954;0,000000;24
955;0,000000;33
956;0,000000;27
957;0,000000;28
958;0,000000;35
959;0,000000;27
960;0,000000;35
961;0,000000;32
962;0,000000;35
963;0,000000;26
964;0,000000;31
965;0,000000;28
966;0,000000;35
967;0,000000;36
968;0,000000;38
969;0,000000;31
970;0,000000;45
971;0,000000;23
972;0,000000;29
973;0,000000;36
974;0,000000;39
975;0,000000;38
976;0,000000;41
977;0,000000;36
978;0,000000;34
979;0,000000;40
980;0,000000;33
981;0,000000;26
982;0,000000;29
983;0,000000;36
984;0,000000;36
985;0,000000;33
986;0,000000;38
987;0,000000;44
988;0,000000;26
989;0,000000;39
990;0,000000;41
991;0,000000;46
992;0,000000;36
993;0,000000;44
994;0,000000;44
995;0,000000;46
996;0,000000;47
997;0,000000;38
998;0,000000;45
999;0,000000;34
1000;0,000000;40
1001;0,000000;45
1002;0,000000;42
1003;0,000000;36
1004;0,000000;53
1005;0,000000;52
1006;0,000000;35
1007;0,000000;38
1008;0,000000;51
1009;0,000000;37
1010;0,000000;40
1011;0,000000;40
1012;0,000000;41
1013;0,000000;34
1014;0,000000;41
1015;0,000000;53
1016;0,000000;55
1017;0,000000;38
1018;0,000000;63
1019;0,000000;59
1020;0,000000;58
1021;0,000000;48
1022;0,000000;55
1023;0,000000;52
1024;0,000000;50
1025;0,000000;57
1026;0,000000;35
1027;0,000000;52
1028;0,000000;66
1029;0,000000;68
1030;0,000000;62
1031;0,000000;53
1032;0,000000;68
1033;0,000000;58
1034;0,000000;70
1035;0,000000;56
1036;0,000000;78
1037;0,000000;72
1038;0,000000;78
1039;0,000000;60
1040;0,000000;60
1041;0,000000;72
1042;0,000000;77
1043;0,000000;72
1044;0,000000;75
1045;0,000000;73
1046;0,000000;76
1047;0,000000;62
1048;0,000000;98
1049;0,000000;70
1050;0,000000;75
1051;0,000000;91
1052;0,000000;75
1053;0,000000;70
1054;0,000000;64
1055;0,000000;70
1056;0,000000;74
1057;0,000000;69
1058;0,000000;82
1059;0,000000;77
1060;0,000000;71
1061;0,000000;65
1062;0,000000;94
1063;0,000000;88
1064;0,000000;81
1065;0,000000;98
1066;0,000000;91
1067;0,000000;90
1068;0,000000;91
1069;0,000000;79
1070;0,000000;90
1071;0,000000;102
1072;0,000000;77
1073;0,000000;80
1074;0,000000;78
1075;0,000000;77
1076;0,000000;75
1077;0,000000;103
1078;0,000000;89
1079;0,000000;85
1080;0,000000;96
1081;0,000000;84
1082;0,000000;83
1083;0,000000;90
1084;0,000000;99
1085;0,000000;97
1086;0,000000;77
1087;0,000000;92
1088;0,000000;70
1089;0,000000;101
1090;0,000000;93
1091;0,000000;75
1092;0,000000;83
1093;0,000000;97
1094;0,000000;72
1095;0,000000;85
1096;0,000000;88
1097;0,000000;76
1098;0,000000;84
1099;0,000000;89
1100;0,000000;70
1101;0,000000;75
1102;0,000000;68
1103;0,000000;85
1104;0,000000;96
1105;0,000000;84
1106;0,000000;83
1107;0,000000;90
1108;0,000000;78
1109;0,000000;77
1110;0,000000;72
1111;0,000000;62
1112;0,000000;57
1113;0,000000;85
1114;0,000000;81
1115;0,000000;70
1116;0,000000;66
1117;0,000000;75
1118;0,000000;74
1119;0,000000;65
1120;0,000000;83
1121;0,000000;82
1122;0,000000;80
1123;0,000000;70
1124;0,000000;72
1125;0,000000;72
1126;0,000000;70
1127;0,000000;66
1128;0,000000;62
1129;0,000000;65
1130;0,000000;67
1131;0,000000;56
1132;0,000000;64
1133;0,000000;67
1134;0,000000;50
1135;0,000000;46
1136;0,000000;58
1137;0,000000;62
1138;0,000000;57
1139;0,000000;59
1140;0,000000;57
1141;0,000000;53
1142;0,000000;46
1143;0,000000;53
1144;0,000000;60
1145;0,000000;49
1146;0,000000;49
1147;0,000000;38
1148;0,000000;45
1149;0,000000;58
1150;0,000000;60
1151;0,000000;45
1152;0,000000;48
1153;0,000000;54
1154;0,000000;56
1155;0,000000;35
1156;0,000000;37
1157;0,000000;56
1158;0,000000;39
1159;0,000000;42
1160;0,000000;32
1161;0,000000;49
1162;0,000000;64
1163;0,000000;34
1164;0,000000;35
1165;0,000000;42
1166;0,000000;35
1167;0,000000;49
1168;0,000000;42
1169;0,000000;43
1170;0,000000;32
1171;0,000000;38
1172;0,000000;33
1173;0,000000;46
1174;0,000000;55
1175;0,000000;38
1176;0,000000;38
1177;0,000000;35
1178;0,000000;38
1179;0,000000;37
1180;0,000000;40
1181;0,000000;35
1182;0,000000;42
1183;0,000000;27
1184;0,000000;47
1185;0,000000;39
1186;0,000000;38
1187;0,000000;33
1188;0,000000;35
1189;0,000000;30
1190;0,000000;38
1191;0,000000;32
1192;0,000000;39
1193;0,000000;35
1194;0,000000;31
1195;0,000000;43
1196;0,000000;46
1197;0,000000;27
1198;0,000000;38
1199;0,000000;33
1200;0,000000;34
1201;0,000000;41
1202;0,000000;34
1203;0,000000;31
1204;0,000000;44
1205;0,000000;30
1206;0,000000;21
1207;0,000000;37
1208;0,000000;37
1209;0,000000;26
1210;0,000000;21
1211;0,000000;24
1212;0,000000;25
1213;0,000000;36
1214;0,000000;45
1215;0,000000;32
1216;0,000000;38
1217;0,000000;35
1218;0,000000;36
1219;0,000000;27
1220;0,000000;30
1221;0,000000;35
1222;0,000000;26
1223;0,000000;49
1224;0,000000;36
1225;0,000000;36
1226;0,000000;38
1227;0,000000;41
1228;0,000000;37
1229;0,000000;39
1230;0,000000;31
1231;0,000000;41
1232;0,000000;26
1233;0,000000;27
1234;0,000000;30
1235;0,000000;31
1236;0,000000;31
1237;0,000000;34
1238;0,000000;28
1239;0,000000;35
1240;0,000000;45
1241;0,000000;45
1242;0,000000;41
1243;0,000000;36
1244;0,000000;35
1245;0,000000;41
1246;0,000000;40
1247;0,000000;36
1248;0,000000;47
1249;0,000000;34
1250;0,000000;27
1251;0,000000;41
1252;0,000000;33
1253;0,000000;39
1254;0,000000;35
1255;0,000000;38
1256;0,000000;30
1257;0,000000;37
1258;0,000000;30
1259;0,000000;34
1260;0,000000;27
1261;0,000000;42
1262;0,000000;43
1263;0,000000;40
1264;0,000000;32
1265;0,000000;39
1266;0,000000;37
1267;0,000000;40
1268;0,000000;28
1269;0,000000;29
1270;0,000000;29
1271;0,000000;33
1272;0,000000;36
1273;0,000000;34
1274;0,000000;29
1275;0,000000;35
1276;0,000000;28
1277;0,000000;38
1278;0,000000;30
1279;0,000000;39
1280;0,000000;35
1281;0,000000;29
1282;0,000000;36
1283;0,000000;24
1284;0,000000;35
1285;0,000000;39
1286;0,000000;30
1287;0,000000;28
1288;0,000000;34
1289;0,000000;23
1290;0,000000;26
1291;0,000000;29
1292;0,000000;29
1293;0,000000;34
1294;0,000000;21
1295;0,000000;28
1296;0,000000;38
1297;0,000000;29
1298;0,000000;25
1299;0,000000;30
1300;0,000000;27
1301;0,000000;23
1302;0,000000;38
1303;0,000000;32
1304;0,000000;21
1305;0,000000;26
1306;0,000000;33
1307;0,000000;29
1308;0,000000;29
1309;0,000000;24
1310;0,000000;30
1311;0,000000;24
1312;0,000000;38
1313;0,000000;23
1314;0,000000;26
1315;0,000000;34
1316;0,000000;18
1317;0,000000;31
1318;0,000000;35
1319;0,000000;34
1320;0,000000;30
1321;0,000000;24
1322;0,000000;26
1323;0,000000;27
1324;0,000000;30
1325;0,000000;26
1326;0,000000;21
1327;0,000000;22
1328;0,000000;23
1329;0,000000;34
1330;0,000000;24
1331;0,000000;25
1332;0,000000;24
1333;0,000000;31
1334;0,000000;22
1335;0,000000;20
1336;0,000000;27
1337;0,000000;28
1338;0,000000;33
1339;0,000000;34
1340;0,000000;31
1341;0,000000;29
1342;0,000000;20
1343;0,000000;25
1344;0,000000;20
1345;0,000000;28
1346;0,000000;28
1347;0,000000;20
1348;0,000000;29
1349;0,000000;30
1350;0,000000;26
1351;0,000000;26
1352;0,000000;27
1353;0,000000;42
1354;0,000000;32
1355;0,000000;28
1356;0,000000;25
1357;0,000000;22
1358;0,000000;24
1359;0,000000;21
1360;0,000000;31
1361;0,000000;25
1362;0,000000;26
1363;0,000000;24
1364;0,000000;26
1365;0,000000;20
1366;0,000000;26
1367;0,000000;28
1368;0,000000;35
1369;0,000000;18
1370;0,000000;23
1371;0,000000;28
1372;0,000000;28
1373;0,000000;25
1374;0,000000;24
1375;0,000000;35
1376;0,000000;26
1377;0,000000;25
1378;0,000000;26
1379;0,000000;23
1380;0,000000;22
1381;0,000000;26
1382;0,000000;23
1383;0,000000;34
1384;0,000000;25
1385;0,000000;26
1386;0,000000;30
1387;0,000000;33
1388;0,000000;25
1389;0,000000;28
1390;0,000000;24
1391;0,000000;21
1392;0,000000;28
1393;0,000000;17
1394;0,000000;29
1395;0,000000;30
1396;0,000000;27
1397;0,000000;24
1398;0,000000;23
1399;0,000000;20
1400;0,000000;38
1401;0,000000;31
1402;0,000000;21
1403;0,000000;18
1404;0,000000;23
1405;0,000000;24
1406;0,000000;28
1407;0,000000;29
1408;0,000000;26
1409;0,000000;24
1410;0,000000;28
1411;0,000000;26
1412;0,000000;19
1413;0,000000;26
1414;0,000000;33
1415;0,000000;22
1416;0,000000;23
1417;0,000000;31
1418;0,000000;41
1419;0,000000;31
1420;0,000000;33
1421;0,000000;31
1422;0,000000;24
1423;0,000000;28
1424;0,000000;29
1425;0,000000;23
1426;0,000000;14
1427;0,000000;29
1428;0,000000;28
1429;0,000000;32
1430;0,000000;32
1431;0,000000;40
1432;0,000000;17
1433;0,000000;26
1434;0,000000;31
1435;0,000000;25
1436;0,000000;23
1437;0,000000;17
1438;0,000000;24
1439;0,000000;23
1440;0,000000;29
1441;0,000000;28
1442;0,000000;29
1443;0,000000;31
1444;0,000000;19
1445;0,000000;24
1446;0,000000;22
1447;0,000000;18
1448;0,000000;28
1449;0,000000;30
1450;0,000000;26
1451;0,000000;22
1452;0,000000;27
1453;0,000000;32
1454;0,000000;22
1455;0,000000;24
1456;0,000000;36
1457;0,000000;23
1458;0,000000;29
1459;0,000000;27
1460;0,000000;29
1461;0,000000;23
1462;0,000000;20
1463;0,000000;25
1464;0,000000;33
1465;0,000000;24
1466;0,000000;29
1467;0,000000;25
1468;0,000000;27
1469;0,000000;22
1470;0,000000;25
1471;0,000000;24
1472;0,000000;37
1473;0,000000;10
1474;0,000000;34
1475;0,000000;24
1476;0,000000;28
1477;0,000000;25
1478;0,000000;30
1479;0,000000;28
1480;0,000000;26
1481;0,000000;23
1482;0,000000;23
1483;0,000000;27
1484;0,000000;33
1485;0,000000;30
