Channel;Calibration;Value0;0,000000;35
598;0,000000;42
599;0,000000;30
600;0,000000;53
601;0,000000;34
602;0,000000;38
603;0,000000;40
604;0,000000;49
605;0,000000;37
606;0,000000;30
607;0,000000;32
608;0,000000;53
609;0,000000;44
610;0,000000;45
611;0,000000;32
612;0,000000;44
613;0,000000;42
614;0,000000;38
615;0,000000;42
616;0,000000;38
617;0,000000;37
618;0,000000;42
619;0,000000;34
620;0,000000;43
621;0,000000;45
622;0,000000;33
623;0,000000;30
624;0,000000;42
625;0,000000;43
626;0,000000;47
627;0,000000;65
628;0,000000;36
629;0,000000;52
630;0,000000;42
631;0,000000;30
632;0,000000;59
633;0,000000;51
634;0,000000;57
635;0,000000;42
636;0,000000;46
637;0,000000;52
638;0,000000;44
639;0,000000;55
640;0,000000;52
641;0,000000;54
642;0,000000;48
643;0,000000;52
644;0,000000;60
645;0,000000;46
646;0,000000;41
647;0,000000;72
648;0,000000;57
649;0,000000;61
650;0,000000;64
651;0,000000;54
652;0,000000;62
653;0,000000;78
654;0,000000;62
655;0,000000;70
656;0,000000;65
657;0,000000;61
658;0,000000;66
659;0,000000;71
660;0,000000;68
661;0,000000;60
662;0,000000;85
663;0,000000;66
664;0,000000;77
665;0,000000;92
666;0,000000;82
667;0,000000;90
668;0,000000;95
669;0,000000;85
670;0,000000;82
671;0,000000;107
672;0,000000;99
673;0,000000;102
674;0,000000;92
675;0,000000;91
676;0,000000;100
677;0,000000;92
678;0,000000;104
679;0,000000;121
680;0,000000;141
681;0,000000;118
682;0,000000;122
683;0,000000;121
684;0,000000;114
685;0,000000;121
686;0,000000;137
687;0,000000;127
688;0,000000;144
689;0,000000;135
690;0,000000;125
691;0,000000;140
692;0,000000;143
693;0,000000;166
694;0,000000;149
695;0,000000;153
696;0,000000;140
697;0,000000;168
698;0,000000;144
699;0,000000;157
700;0,000000;143
701;0,000000;165
702;0,000000;156
703;0,000000;171
704;0,000000;172
705;0,000000;151
706;0,000000;177
707;0,000000;171
708;0,000000;189
709;0,000000;190
710;0,000000;183
711;0,000000;148
712;0,000000;188
713;0,000000;185
714;0,000000;190
715;0,000000;186
716;0,000000;189
717;0,000000;184
718;0,000000;185
719;0,000000;191
720;0,000000;193
721;0,000000;166
722;0,000000;190
723;0,000000;181
724;0,000000;178
725;0,000000;198
726;0,000000;200
727;0,000000;186
728;0,000000;170
729;0,000000;186
730;0,000000;192
731;0,000000;182
732;0,000000;174
733;0,000000;178
734;0,000000;175
735;0,000000;193
736;0,000000;180
737;0,000000;159
738;0,000000;154
739;0,000000;166
740;0,000000;164
741;0,000000;168
742;0,000000;171
743;0,000000;144
744;0,000000;145
745;0,000000;175
746;0,000000;158
747;0,000000;135
748;0,000000;137
749;0,000000;155
750;0,000000;134
751;0,000000;124
752;0,000000;135
753;0,000000;135
754;0,000000;131
755;0,000000;133
756;0,000000;137
757;0,000000;128
758;0,000000;128
759;0,000000;132
760;0,000000;136
761;0,000000;107
762;0,000000;114
763;0,000000;102
764;0,000000;104
765;0,000000;108
766;0,000000;97
767;0,000000;107
768;0,000000;109
769;0,000000;86
770;0,000000;87
771;0,000000;106
772;0,000000;86
773;0,000000;90
774;0,000000;88
775;0,000000;86
776;0,000000;84
777;0,000000;96
778;0,000000;71
779;0,000000;90
780;0,000000;75
781;0,000000;67
782;0,000000;90
783;0,000000;68
784;0,000000;68
785;0,000000;70
786;0,000000;69
787;0,000000;67
788;0,000000;49
789;0,000000;70
790;0,000000;58
791;0,000000;54
792;0,000000;64
793;0,000000;56
794;0,000000;72
795;0,000000;51
796;0,000000;41
797;0,000000;46
798;0,000000;47
799;0,000000;47
800;0,000000;32
801;0,000000;42
802;0,000000;34
803;0,000000;63
804;0,000000;43
805;0,000000;36
806;0,000000;46
807;0,000000;41
808;0,000000;34
809;0,000000;37
810;0,000000;27
811;0,000000;26
812;0,000000;30
813;0,000000;43
814;0,000000;33
815;0,000000;34
816;0,000000;29
817;0,000000;30
818;0,000000;25
819;0,000000;32
820;0,000000;28
821;0,000000;40
822;0,000000;21
823;0,000000;29
824;0,000000;41
825;0,000000;19
826;0,000000;30
827;0,000000;30
828;0,000000;32
829;0,000000;30
830;0,000000;28
831;0,000000;25
832;0,000000;22
833;0,000000;18
834;0,000000;22
835;0,000000;36
836;0,000000;27
837;0,000000;20
838;0,000000;32
839;0,000000;21
840;0,000000;26
841;0,000000;20
842;0,000000;23
843;0,000000;17
844;0,000000;20
845;0,000000;25
846;0,000000;25
847;0,000000;25
848;0,000000;26
849;0,000000;22
850;0,000000;23
851;0,000000;18
852;0,000000;29
853;0,000000;23
854;0,000000;17
855;0,000000;26
856;0,000000;26
857;0,000000;18
858;0,000000;21
859;0,000000;15
860;0,000000;20
861;0,000000;24
862;0,000000;25
863;0,000000;16
864;0,000000;21
865;0,000000;18
866;0,000000;25
867;0,000000;14
868;0,000000;27
869;0,000000;22
870;0,000000;28
871;0,000000;15
872;0,000000;24
873;0,000000;21
874;0,000000;28
875;0,000000;21
876;0,000000;25
877;0,000000;15
878;0,000000;31
879;0,000000;20
880;0,000000;19
881;0,000000;28
882;0,000000;23
883;0,000000;16
884;0,000000;30
885;0,000000;22
886;0,000000;25
887;0,000000;28
888;0,000000;15
889;0,000000;17
890;0,000000;29
891;0,000000;29
892;0,000000;16
893;0,000000;16
894;0,000000;28
895;0,000000;21
896;0,000000;28
897;0,000000;24
898;0,000000;22
899;0,000000;22
900;0,000000;18
901;0,000000;18
902;0,000000;21
903;0,000000;29
904;0,000000;22
905;0,000000;21
906;0,000000;18
907;0,000000;16
908;0,000000;26
909;0,000000;18
910;0,000000;25
911;0,000000;14
912;0,000000;18
913;0,000000;29
914;0,000000;37
915;0,000000;23
916;0,000000;24
917;0,000000;19
918;0,000000;19
919;0,000000;17
920;0,000000;15
921;0,000000;27
922;0,000000;33
923;0,000000;18
924;0,000000;14
925;0,000000;25
926;0,000000;17
927;0,000000;15
928;0,000000;25
929;0,000000;20
930;0,000000;18
931;0,000000;21
932;0,000000;19
933;0,000000;16
934;0,000000;23
935;0,000000;15
936;0,000000;25
937;0,000000;16
938;0,000000;28
939;0,000000;26
940;0,000000;25
941;0,000000;21
942;0,000000;19
943;0,000000;22
944;0,000000;13
945;0,000000;19
946;0,000000;20
947;0,000000;23
948;0,000000;27
949;0,000000;20
950;0,000000;19
951;0,000000;29
952;0,000000;21
953;0,000000;11
954;0,000000;15
955;0,000000;26
956;0,000000;21
957;0,000000;22
958;0,000000;27
959;0,000000;23
960;0,000000;17
961;0,000000;20
962;0,000000;19
963;0,000000;26
964;0,000000;23
965;0,000000;22
966;0,000000;17
967;0,000000;20
968;0,000000;23
969;0,000000;18
970;0,000000;23
971;0,000000;28
972;0,000000;22
973;0,000000;26
974;0,000000;23
975;0,000000;25
976;0,000000;18
977;0,000000;22
978;0,000000;22
979;0,000000;20
980;0,000000;31
981;0,000000;16
982;0,000000;18
983;0,000000;19
984;0,000000;22
985;0,000000;16
986;0,000000;21
987;0,000000;21
988;0,000000;25
989;0,000000;24
990;0,000000;27
991;0,000000;24
992;0,000000;22
993;0,000000;24
994;0,000000;33
995;0,000000;20
996;0,000000;31
997;0,000000;23
998;0,000000;17
999;0,000000;28
1000;0,000000;28
1001;0,000000;22
1002;0,000000;25
1003;0,000000;15
1004;0,000000;24
1005;0,000000;21
1006;0,000000;21
1007;0,000000;23
1008;0,000000;22
1009;0,000000;29
1010;0,000000;23
1011;0,000000;20
1012;0,000000;22
1013;0,000000;31
1014;0,000000;25
1015;0,000000;26
1016;0,000000;32
1017;0,000000;35
1018;0,000000;25
1019;0,000000;35
1020;0,000000;21
1021;0,000000;20
1022;0,000000;34
1023;0,000000;40
1024;0,000000;20
1025;0,000000;23
1026;0,000000;35
1027;0,000000;29
1028;0,000000;23
1029;0,000000;28
1030;0,000000;24
1031;0,000000;27
1032;0,000000;31
1033;0,000000;22
1034;0,000000;25
1035;0,000000;24
1036;0,000000;21
1037;0,000000;25
1038;0,000000;28
1039;0,000000;34
1040;0,000000;20
1041;0,000000;28
1042;0,000000;24
1043;0,000000;28
1044;0,000000;42
1045;0,000000;25
1046;0,000000;33
1047;0,000000;35
1048;0,000000;36
1049;0,000000;39
1050;0,000000;21
1051;0,000000;24
1052;0,000000;20
1053;0,000000;26
1054;0,000000;31
1055;0,000000;36
1056;0,000000;36
1057;0,000000;34
1058;0,000000;26
1059;0,000000;30
1060;0,000000;39
1061;0,000000;39
1062;0,000000;32
1063;0,000000;28
1064;0,000000;27
1065;0,000000;30
1066;0,000000;34
1067;0,000000;32
1068;0,000000;19
1069;0,000000;30
1070;0,000000;28
1071;0,000000;24
1072;0,000000;31
1073;0,000000;39
1074;0,000000;36
1075;0,000000;36
1076;0,000000;34
1077;0,000000;32
1078;0,000000;27
1079;0,000000;23
1080;0,000000;41
1081;0,000000;31
1082;0,000000;40
1083;0,000000;31
1084;0,000000;35
1085;0,000000;36
1086;0,000000;37
1087;0,000000;26
1088;0,000000;34
1089;0,000000;32
1090;0,000000;28
1091;0,000000;27
1092;0,000000;29
1093;0,000000;35
1094;0,000000;34
1095;0,000000;34
1096;0,000000;40
1097;0,000000;27
1098;0,000000;29
1099;0,000000;31
1100;0,000000;29
1101;0,000000;26
1102;0,000000;30
1103;0,000000;39
1104;0,000000;22
1105;0,000000;28
1106;0,000000;26
1107;0,000000;23
1108;0,000000;26
1109;0,000000;35
1110;0,000000;29
1111;0,000000;35
1112;0,000000;28
1113;0,000000;41
1114;0,000000;27
1115;0,000000;38
1116;0,000000;37
1117;0,000000;20
1118;0,000000;34
1119;0,000000;32
1120;0,000000;26
1121;0,000000;32
1122;0,000000;28
1123;0,000000;27
1124;0,000000;31
1125;0,000000;35
1126;0,000000;27
1127;0,000000;30
1128;0,000000;33
1129;0,000000;29
1130;0,000000;31
1131;0,000000;30
1132;0,000000;21
1133;0,000000;16
1134;0,000000;25
1135;0,000000;25
1136;0,000000;26
1137;0,000000;37
1138;0,000000;28
1139;0,000000;38
1140;0,000000;24
1141;0,000000;24
1142;0,000000;24
1143;0,000000;34
1144;0,000000;26
1145;0,000000;32
1146;0,000000;29
1147;0,000000;30
1148;0,000000;26
1149;0,000000;17
1150;0,000000;31
1151;0,000000;24
1152;0,000000;28
1153;0,000000;27
1154;0,000000;21
1155;0,000000;21
1156;0,000000;25
1157;0,000000;30
1158;0,000000;30
1159;0,000000;26
1160;0,000000;28
1161;0,000000;25
1162;0,000000;26
1163;0,000000;20
1164;0,000000;16
1165;0,000000;26
1166;0,000000;23
1167;0,000000;29
1168;0,000000;28
1169;0,000000;21
1170;0,000000;13
1171;0,000000;17
1172;0,000000;28
1173;0,000000;29
1174;0,000000;26
1175;0,000000;15
1176;0,000000;18
1177;0,000000;20
1178;0,000000;20
1179;0,000000;15
1180;0,000000;29
1181;0,000000;22
1182;0,000000;26
1183;0,000000;18
1184;0,000000;20
1185;0,000000;20
1186;0,000000;25
1187;0,000000;25
1188;0,000000;21
1189;0,000000;21
1190;0,000000;25
1191;0,000000;27
1192;0,000000;29
1193;0,000000;28
1194;0,000000;29
1195;0,000000;23
1196;0,000000;20
1197;0,000000;21
1198;0,000000;25
1199;0,000000;30
1200;0,000000;22
1201;0,000000;19
1202;0,000000;29
1203;0,000000;26
1204;0,000000;24
1205;0,000000;18
1206;0,000000;15
1207;0,000000;22
1208;0,000000;20
1209;0,000000;24
1210;0,000000;23
1211;0,000000;13
1212;0,000000;21
1213;0,000000;21
1214;0,000000;29
1215;0,000000;26
1216;0,000000;18
1217;0,000000;25
1218;0,000000;28
1219;0,000000;22
1220;0,000000;22
1221;0,000000;24
1222;0,000000;26
1223;0,000000;32
1224;0,000000;21
1225;0,000000;27
1226;0,000000;38
1227;0,000000;18
1228;0,000000;21
1229;0,000000;21
1230;0,000000;24
1231;0,000000;28
1232;0,000000;35
1233;0,000000;18
1234;0,000000;25
1235;0,000000;20
1236;0,000000;26
1237;0,000000;32
1238;0,000000;28
1239;0,000000;21
1240;0,000000;28
1241;0,000000;30
1242;0,000000;20
1243;0,000000;23
1244;0,000000;20
1245;0,000000;26
1246;0,000000;23
1247;0,000000;33
1248;0,000000;23
1249;0,000000;17
1250;0,000000;19
1251;0,000000;22
1252;0,000000;26
1253;0,000000;31
1254;0,000000;20
1255;0,000000;19
1256;0,000000;27
1257;0,000000;23
1258;0,000000;20
1259;0,000000;25
1260;0,000000;16
1261;0,000000;26
1262;0,000000;17
1263;0,000000;19
1264;0,000000;19
1265;0,000000;19
1266;0,000000;25
1267;0,000000;21
1268;0,000000;21
1269;0,000000;18
1270;0,000000;20
1271;0,000000;20
1272;0,000000;34
1273;0,000000;25
1274;0,000000;22
1275;0,000000;26
1276;0,000000;19
1277;0,000000;23
1278;0,000000;9
1279;0,000000;26
1280;0,000000;25
1281;0,000000;22
1282;0,000000;18
1283;0,000000;32
1284;0,000000;15
1285;0,000000;17
1286;0,000000;14
1287;0,000000;17
1288;0,000000;18
1289;0,000000;17
1290;0,000000;22
1291;0,000000;13
1292;0,000000;19
1293;0,000000;20
1294;0,000000;23
1295;0,000000;16
1296;0,000000;24
1297;0,000000;27
1298;0,000000;21
1299;0,000000;18
1300;0,000000;18
1301;0,000000;22
1302;0,000000;18
1303;0,000000;20
1304;0,000000;29
1305;0,000000;26
1306;0,000000;23
1307;0,000000;31
1308;0,000000;21
1309;0,000000;17
1310;0,000000;22
1311;0,000000;24
1312;0,000000;26
1313;0,000000;20
1314;0,000000;23
1315;0,000000;24
1316;0,000000;26
1317;0,000000;22
1318;0,000000;24
1319;0,000000;18
1320;0,000000;21
1321;0,000000;18
1322;0,000000;19
1323;0,000000;23
1324;0,000000;23
1325;0,000000;17
1326;0,000000;26
1327;0,000000;22
1328;0,000000;21
1329;0,000000;14
1330;0,000000;24
1331;0,000000;32
1332;0,000000;19
1333;0,000000;24
1334;0,000000;27
1335;0,000000;13
1336;0,000000;23
1337;0,000000;27
1338;0,000000;16
1339;0,000000;17
1340;0,000000;22
1341;0,000000;19
1342;0,000000;26
1343;0,000000;23
1344;0,000000;15
1345;0,000000;25
1346;0,000000;21
1347;0,000000;22
1348;0,000000;24
1349;0,000000;25
1350;0,000000;15
1351;0,000000;24
1352;0,000000;22
1353;0,000000;27
1354;0,000000;20
1355;0,000000;23
1356;0,000000;19
1357;0,000000;13
1358;0,000000;23
1359;0,000000;20
1360;0,000000;20
1361;0,000000;20
1362;0,000000;23
1363;0,000000;13
1364;0,000000;18
1365;0,000000;14
1366;0,000000;20
1367;0,000000;20
1368;0,000000;25
1369;0,000000;25
1370;0,000000;19
1371;0,000000;33
1372;0,000000;20
1373;0,000000;21
1374;0,000000;18
1375;0,000000;17
1376;0,000000;17
1377;0,000000;15
1378;0,000000;26
1379;0,000000;19
1380;0,000000;17
1381;0,000000;25
1382;0,000000;20
1383;0,000000;18
1384;0,000000;23
1385;0,000000;27
1386;0,000000;22
1387;0,000000;22
1388;0,000000;20
1389;0,000000;28
1390;0,000000;24
1391;0,000000;14
1392;0,000000;21
1393;0,000000;21
1394;0,000000;19
1395;0,000000;22
1396;0,000000;23
1397;0,000000;20
1398;0,000000;15
1399;0,000000;21
1400;0,000000;28
1401;0,000000;21
1402;0,000000;27
1403;0,000000;23
1404;0,000000;21
1405;0,000000;19
1406;0,000000;21
1407;0,000000;19
1408;0,000000;10
1409;0,000000;25
1410;0,000000;18
1411;0,000000;23
1412;0,000000;23
1413;0,000000;14
1414;0,000000;19
1415;0,000000;21
1416;0,000000;18
1417;0,000000;12
1418;0,000000;16
1419;0,000000;27
1420;0,000000;17
1421;0,000000;19
1422;0,000000;25
1423;0,000000;22
1424;0,000000;27
1425;0,000000;18
1426;0,000000;20
1427;0,000000;19
1428;0,000000;29
1429;0,000000;16
1430;0,000000;18
1431;0,000000;20
1432;0,000000;18
1433;0,000000;29
1434;0,000000;21
1435;0,000000;21
1436;0,000000;13
1437;0,000000;14
1438;0,000000;22
1439;0,000000;21
1440;0,000000;22
1441;0,000000;23
1442;0,000000;24
1443;0,000000;29
1444;0,000000;13
1445;0,000000;29
1446;0,000000;18
1447;0,000000;25
1448;0,000000;23
1449;0,000000;28
1450;0,000000;26
1451;0,000000;23
1452;0,000000;23
1453;0,000000;15
1454;0,000000;24
1455;0,000000;30
1456;0,000000;22
1457;0,000000;10
1458;0,000000;32
1459;0,000000;22
1460;0,000000;22
1461;0,000000;20
1462;0,000000;34
1463;0,000000;27
1464;0,000000;28
1465;0,000000;14
1466;0,000000;14
1467;0,000000;20
1468;0,000000;26
1469;0,000000;16
1470;0,000000;32
1471;0,000000;28
1472;0,000000;14
1473;0,000000;27
1474;0,000000;18
1475;0,000000;19
1476;0,000000;19
1477;0,000000;14
1478;0,000000;20
1479;0,000000;17
1480;0,000000;19
1481;0,000000;23
1482;0,000000;18
1483;0,000000;23
1484;0,000000;13
1485;0,000000;19
1486;0,000000;31
1487;0,000000;28
1488;0,000000;16
1489;0,000000;20
1490;0,000000;24
1491;0,000000;20
1492;0,000000;18
1493;0,000000;20
1494;0,000000;13
