Channel;Calibration;Value0;0,000000;0
125;0,000000;1444
126;0,000000;1326
127;0,000000;1274
128;0,000000;1249
129;0,000000;1126
130;0,000000;1057
131;0,000000;1050
132;0,000000;1014
133;0,000000;894
134;0,000000;854
135;0,000000;802
136;0,000000;700
137;0,000000;683
138;0,000000;626
139;0,000000;644
140;0,000000;544
141;0,000000;482
142;0,000000;520
143;0,000000;438
144;0,000000;383
145;0,000000;395
146;0,000000;381
147;0,000000;364
148;0,000000;309
149;0,000000;307
150;0,000000;258
151;0,000000;254
152;0,000000;226
153;0,000000;228
154;0,000000;194
155;0,000000;183
156;0,000000;181
157;0,000000;176
158;0,000000;161
159;0,000000;158
160;0,000000;146
161;0,000000;127
162;0,000000;133
163;0,000000;127
164;0,000000;136
165;0,000000;127
166;0,000000;116
167;0,000000;95
168;0,000000;93
169;0,000000;109
170;0,000000;109
171;0,000000;93
172;0,000000;79
173;0,000000;79
174;0,000000;97
175;0,000000;83
176;0,000000;95
177;0,000000;91
178;0,000000;100
179;0,000000;78
180;0,000000;89
181;0,000000;71
182;0,000000;79
183;0,000000;73
184;0,000000;78
185;0,000000;67
186;0,000000;89
187;0,000000;89
188;0,000000;98
189;0,000000;88
190;0,000000;87
191;0,000000;92
192;0,000000;79
193;0,000000;78
194;0,000000;79
195;0,000000;95
196;0,000000;91
197;0,000000;70
198;0,000000;84
199;0,000000;80
200;0,000000;92
201;0,000000;91
202;0,000000;76
203;0,000000;78
204;0,000000;74
205;0,000000;97
206;0,000000;80
207;0,000000;87
208;0,000000;93
209;0,000000;78
210;0,000000;77
211;0,000000;83
212;0,000000;84
213;0,000000;74
214;0,000000;79
215;0,000000;89
216;0,000000;91
217;0,000000;92
218;0,000000;89
219;0,000000;92
220;0,000000;92
221;0,000000;78
222;0,000000;102
223;0,000000;96
224;0,000000;97
225;0,000000;93
226;0,000000;93
227;0,000000;100
228;0,000000;119
229;0,000000;102
230;0,000000;93
231;0,000000;121
232;0,000000;105
233;0,000000;115
234;0,000000;112
235;0,000000;118
236;0,000000;107
237;0,000000;126
238;0,000000;120
239;0,000000;122
240;0,000000;127
241;0,000000;104
242;0,000000;104
243;0,000000;122
244;0,000000;118
245;0,000000;121
246;0,000000;123
247;0,000000;123
248;0,000000;132
249;0,000000;131
250;0,000000;142
251;0,000000;123
252;0,000000;145
253;0,000000;125
254;0,000000;109
255;0,000000;125
256;0,000000;118
257;0,000000;120
258;0,000000;133
259;0,000000;95
260;0,000000;129
261;0,000000;102
262;0,000000;111
263;0,000000;124
264;0,000000;113
265;0,000000;128
266;0,000000;130
267;0,000000;111
268;0,000000;98
269;0,000000;113
270;0,000000;114
271;0,000000;124
272;0,000000;92
273;0,000000;98
274;0,000000;112
275;0,000000;89
276;0,000000;94
277;0,000000;113
278;0,000000;100
279;0,000000;93
280;0,000000;102
281;0,000000;89
282;0,000000;106
283;0,000000;104
284;0,000000;87
285;0,000000;92
286;0,000000;106
287;0,000000;96
288;0,000000;87
289;0,000000;77
290;0,000000;72
291;0,000000;105
292;0,000000;104
293;0,000000;86
294;0,000000;83
295;0,000000;84
296;0,000000;86
297;0,000000;92
298;0,000000;85
299;0,000000;85
300;0,000000;81
301;0,000000;91
302;0,000000;101
303;0,000000;88
304;0,000000;104
305;0,000000;91
306;0,000000;83
307;0,000000;92
308;0,000000;103
309;0,000000;100
310;0,000000;78
311;0,000000;97
312;0,000000;98
313;0,000000;95
314;0,000000;98
315;0,000000;103
316;0,000000;93
317;0,000000;99
318;0,000000;94
319;0,000000;125
320;0,000000;123
321;0,000000;111
322;0,000000;107
323;0,000000;118
324;0,000000;96
325;0,000000;108
326;0,000000;112
327;0,000000;109
328;0,000000;111
329;0,000000;124
330;0,000000;119
331;0,000000;132
332;0,000000;131
333;0,000000;117
334;0,000000;109
335;0,000000;134
336;0,000000;133
337;0,000000;120
338;0,000000;122
339;0,000000;124
340;0,000000;116
341;0,000000;128
342;0,000000;138
343;0,000000;150
344;0,000000;154
345;0,000000;146
346;0,000000;140
347;0,000000;141
348;0,000000;153
349;0,000000;165
350;0,000000;164
351;0,000000;159
352;0,000000;177
353;0,000000;171
354;0,000000;179
355;0,000000;190
356;0,000000;217
357;0,000000;217
358;0,000000;222
359;0,000000;255
360;0,000000;275
361;0,000000;262
362;0,000000;281
363;0,000000;311
364;0,000000;321
365;0,000000;318
366;0,000000;342
367;0,000000;374
368;0,000000;389
369;0,000000;357
370;0,000000;467
371;0,000000;442
372;0,000000;494
373;0,000000;488
374;0,000000;482
375;0,000000;549
376;0,000000;578
377;0,000000;573
378;0,000000;589
379;0,000000;620
380;0,000000;556
381;0,000000;650
382;0,000000;628
383;0,000000;686
384;0,000000;736
385;0,000000;708
386;0,000000;737
387;0,000000;773
388;0,000000;759
389;0,000000;762
390;0,000000;801
391;0,000000;806
392;0,000000;768
393;0,000000;840
394;0,000000;808
395;0,000000;801
396;0,000000;812
397;0,000000;855
398;0,000000;856
399;0,000000;857
400;0,000000;843
401;0,000000;832
402;0,000000;819
403;0,000000;819
404;0,000000;843
405;0,000000;783
406;0,000000;807
407;0,000000;760
408;0,000000;766
409;0,000000;778
410;0,000000;725
411;0,000000;762
412;0,000000;740
413;0,000000;688
414;0,000000;672
415;0,000000;657
416;0,000000;632
417;0,000000;589
418;0,000000;536
419;0,000000;556
420;0,000000;530
421;0,000000;521
422;0,000000;510
423;0,000000;456
424;0,000000;469
425;0,000000;417
426;0,000000;444
427;0,000000;448
428;0,000000;378
429;0,000000;341
430;0,000000;355
431;0,000000;351
432;0,000000;308
433;0,000000;304
434;0,000000;272
435;0,000000;294
436;0,000000;256
437;0,000000;232
438;0,000000;195
439;0,000000;210
440;0,000000;181
441;0,000000;194
442;0,000000;191
443;0,000000;166
444;0,000000;163
445;0,000000;137
446;0,000000;125
447;0,000000;146
448;0,000000;132
449;0,000000;108
450;0,000000;130
451;0,000000;120
452;0,000000;132
453;0,000000;117
454;0,000000;114
455;0,000000;85
456;0,000000;115
457;0,000000;98
458;0,000000;97
459;0,000000;98
460;0,000000;86
461;0,000000;91
462;0,000000;85
463;0,000000;82
464;0,000000;61
465;0,000000;78
466;0,000000;76
467;0,000000;88
468;0,000000;78
469;0,000000;68
470;0,000000;75
471;0,000000;69
472;0,000000;80
473;0,000000;63
474;0,000000;63
475;0,000000;73
476;0,000000;69
477;0,000000;52
478;0,000000;79
479;0,000000;57
480;0,000000;83
481;0,000000;56
482;0,000000;59
483;0,000000;61
484;0,000000;57
485;0,000000;72
486;0,000000;69
487;0,000000;49
488;0,000000;63
489;0,000000;65
490;0,000000;58
491;0,000000;71
492;0,000000;56
493;0,000000;53
494;0,000000;62
495;0,000000;57
496;0,000000;68
497;0,000000;57
498;0,000000;64
499;0,000000;71
500;0,000000;62
501;0,000000;71
502;0,000000;61
503;0,000000;58
504;0,000000;51
505;0,000000;88
506;0,000000;63
507;0,000000;60
508;0,000000;60
509;0,000000;64
510;0,000000;61
511;0,000000;62
512;0,000000;59
513;0,000000;58
514;0,000000;66
515;0,000000;62
516;0,000000;63
517;0,000000;59
518;0,000000;81
519;0,000000;72
520;0,000000;61
521;0,000000;54
522;0,000000;64
523;0,000000;68
524;0,000000;65
525;0,000000;63
526;0,000000;72
527;0,000000;77
528;0,000000;75
529;0,000000;51
530;0,000000;54
531;0,000000;50
532;0,000000;72
533;0,000000;63
534;0,000000;70
535;0,000000;63
536;0,000000;77
537;0,000000;59
538;0,000000;63
539;0,000000;79
540;0,000000;57
541;0,000000;74
542;0,000000;57
543;0,000000;73
544;0,000000;59
545;0,000000;79
546;0,000000;72
547;0,000000;62
548;0,000000;71
549;0,000000;74
550;0,000000;59
551;0,000000;64
552;0,000000;70
553;0,000000;65
554;0,000000;87
555;0,000000;76
556;0,000000;68
557;0,000000;62
558;0,000000;68
559;0,000000;75
560;0,000000;65
561;0,000000;99
562;0,000000;63
563;0,000000;88
564;0,000000;67
565;0,000000;72
566;0,000000;94
567;0,000000;88
568;0,000000;69
569;0,000000;80
570;0,000000;75
571;0,000000;93
572;0,000000;89
573;0,000000;86
574;0,000000;94
575;0,000000;104
576;0,000000;97
577;0,000000;106
578;0,000000;79
579;0,000000;94
580;0,000000;85
581;0,000000;87
582;0,000000;95
583;0,000000;104
584;0,000000;102
585;0,000000;98
586;0,000000;112
587;0,000000;114
588;0,000000;113
589;0,000000;93
590;0,000000;108
591;0,000000;92
592;0,000000;118
593;0,000000;114
594;0,000000;108
595;0,000000;104
596;0,000000;112
597;0,000000;120
598;0,000000;142
599;0,000000;106
600;0,000000;117
601;0,000000;132
602;0,000000;131
603;0,000000;112
604;0,000000;112
605;0,000000;111
606;0,000000;140
607;0,000000;114
608;0,000000;90
609;0,000000;92
610;0,000000;126
611;0,000000;120
612;0,000000;107
613;0,000000;101
614;0,000000;116
615;0,000000;131
616;0,000000;116
617;0,000000;130
618;0,000000;115
619;0,000000;121
620;0,000000;135
621;0,000000;103
622;0,000000;111
623;0,000000;99
624;0,000000;121
625;0,000000;121
626;0,000000;95
627;0,000000;120
628;0,000000;106
629;0,000000;95
630;0,000000;104
631;0,000000;88
632;0,000000;102
633;0,000000;86
634;0,000000;110
635;0,000000;88
636;0,000000;112
637;0,000000;97
638;0,000000;95
639;0,000000;75
640;0,000000;84
641;0,000000;102
642;0,000000;97
643;0,000000;84
644;0,000000;72
645;0,000000;91
646;0,000000;88
647;0,000000;68
648;0,000000;76
649;0,000000;73
650;0,000000;77
651;0,000000;74
652;0,000000;80
653;0,000000;85
654;0,000000;90
655;0,000000;68
656;0,000000;83
657;0,000000;89
658;0,000000;65
659;0,000000;74
660;0,000000;77
661;0,000000;74
662;0,000000;71
663;0,000000;63
664;0,000000;74
665;0,000000;65
666;0,000000;87
667;0,000000;54
668;0,000000;65
669;0,000000;61
670;0,000000;88
671;0,000000;84
672;0,000000;78
673;0,000000;73
674;0,000000;66
675;0,000000;78
676;0,000000;71
677;0,000000;77
678;0,000000;72
679;0,000000;64
680;0,000000;65
681;0,000000;82
682;0,000000;60
683;0,000000;71
684;0,000000;68
685;0,000000;70
686;0,000000;82
687;0,000000;81
688;0,000000;81
689;0,000000;74
690;0,000000;84
691;0,000000;80
692;0,000000;63
693;0,000000;85
694;0,000000;65
695;0,000000;63
696;0,000000;94
697;0,000000;75
698;0,000000;65
699;0,000000;69
700;0,000000;72
701;0,000000;69
702;0,000000;69
703;0,000000;70
704;0,000000;87
705;0,000000;63
706;0,000000;61
707;0,000000;83
708;0,000000;80
709;0,000000;69
710;0,000000;64
711;0,000000;81
712;0,000000;94
713;0,000000;56
714;0,000000;75
715;0,000000;72
716;0,000000;62
717;0,000000;74
718;0,000000;69
719;0,000000;80
720;0,000000;79
721;0,000000;52
722;0,000000;67
723;0,000000;77
724;0,000000;72
725;0,000000;65
726;0,000000;66
727;0,000000;63
728;0,000000;74
729;0,000000;68
730;0,000000;76
731;0,000000;64
732;0,000000;61
733;0,000000;62
734;0,000000;65
735;0,000000;56
736;0,000000;69
737;0,000000;75
738;0,000000;57
739;0,000000;76
740;0,000000;67
741;0,000000;76
742;0,000000;66
743;0,000000;64
744;0,000000;66
745;0,000000;72
746;0,000000;72
747;0,000000;62
748;0,000000;54
749;0,000000;69
750;0,000000;59
751;0,000000;70
752;0,000000;66
753;0,000000;68
754;0,000000;74
755;0,000000;64
756;0,000000;52
757;0,000000;68
758;0,000000;59
759;0,000000;58
760;0,000000;66
761;0,000000;75
762;0,000000;57
763;0,000000;70
764;0,000000;51
765;0,000000;66
766;0,000000;60
767;0,000000;66
768;0,000000;60
769;0,000000;64
770;0,000000;55
771;0,000000;55
772;0,000000;54
773;0,000000;57
774;0,000000;59
775;0,000000;59
776;0,000000;54
777;0,000000;63
778;0,000000;57
779;0,000000;64
780;0,000000;59
781;0,000000;71
782;0,000000;47
783;0,000000;80
784;0,000000;57
785;0,000000;72
786;0,000000;64
787;0,000000;63
788;0,000000;72
789;0,000000;71
790;0,000000;71
791;0,000000;80
792;0,000000;72
793;0,000000;76
794;0,000000;57
795;0,000000;65
796;0,000000;39
797;0,000000;65
798;0,000000;74
799;0,000000;79
800;0,000000;68
801;0,000000;54
802;0,000000;58
803;0,000000;74
804;0,000000;53
805;0,000000;65
806;0,000000;85
807;0,000000;72
808;0,000000;62
809;0,000000;70
810;0,000000;63
811;0,000000;79
812;0,000000;70
813;0,000000;82
814;0,000000;78
815;0,000000;57
816;0,000000;75
817;0,000000;79
818;0,000000;69
819;0,000000;68
820;0,000000;61
821;0,000000;71
822;0,000000;73
823;0,000000;70
824;0,000000;61
825;0,000000;68
826;0,000000;62
827;0,000000;63
828;0,000000;72
829;0,000000;65
830;0,000000;61
831;0,000000;73
832;0,000000;70
833;0,000000;62
834;0,000000;70
835;0,000000;65
836;0,000000;65
837;0,000000;61
838;0,000000;93
839;0,000000;66
840;0,000000;75
841;0,000000;78
842;0,000000;67
843;0,000000;71
844;0,000000;69
845;0,000000;62
846;0,000000;66
847;0,000000;79
848;0,000000;83
849;0,000000;66
850;0,000000;58
851;0,000000;72
852;0,000000;81
853;0,000000;70
854;0,000000;78
855;0,000000;75
856;0,000000;80
857;0,000000;62
858;0,000000;68
859;0,000000;65
860;0,000000;67
861;0,000000;82
862;0,000000;89
863;0,000000;67
864;0,000000;76
865;0,000000;76
866;0,000000;61
867;0,000000;78
868;0,000000;69
869;0,000000;67
870;0,000000;72
871;0,000000;80
872;0,000000;81
873;0,000000;80
874;0,000000;70
875;0,000000;78
876;0,000000;80
877;0,000000;57
878;0,000000;68
879;0,000000;63
880;0,000000;75
881;0,000000;64
882;0,000000;88
883;0,000000;61
884;0,000000;65
885;0,000000;68
886;0,000000;84
887;0,000000;64
888;0,000000;79
889;0,000000;78
890;0,000000;79
891;0,000000;69
892;0,000000;73
893;0,000000;70
894;0,000000;54
895;0,000000;77
896;0,000000;70
897;0,000000;73
898;0,000000;75
899;0,000000;73
900;0,000000;79
901;0,000000;85
902;0,000000;68
903;0,000000;90
904;0,000000;73
905;0,000000;78
906;0,000000;66
907;0,000000;78
908;0,000000;72
909;0,000000;86
910;0,000000;76
911;0,000000;74
912;0,000000;72
913;0,000000;70
914;0,000000;79
915;0,000000;77
916;0,000000;74
917;0,000000;85
918;0,000000;80
919;0,000000;84
920;0,000000;83
921;0,000000;90
922;0,000000;64
923;0,000000;64
924;0,000000;69
925;0,000000;77
926;0,000000;77
927;0,000000;79
928;0,000000;68
929;0,000000;65
930;0,000000;72
931;0,000000;73
932;0,000000;66
933;0,000000;75
934;0,000000;65
935;0,000000;69
936;0,000000;78
937;0,000000;79
938;0,000000;71
939;0,000000;80
940;0,000000;81
941;0,000000;86
942;0,000000;87
943;0,000000;75
944;0,000000;73
945;0,000000;76
946;0,000000;69
947;0,000000;76
948;0,000000;81
949;0,000000;82
950;0,000000;76
951;0,000000;74
952;0,000000;89
953;0,000000;79
954;0,000000;84
955;0,000000;76
956;0,000000;80
957;0,000000;83
958;0,000000;84
959;0,000000;78
960;0,000000;80
961;0,000000;83
962;0,000000;67
963;0,000000;78
964;0,000000;80
965;0,000000;75
966;0,000000;89
967;0,000000;77
968;0,000000;88
969;0,000000;63
970;0,000000;73
971;0,000000;69
972;0,000000;76
973;0,000000;57
974;0,000000;76
975;0,000000;91
976;0,000000;73
977;0,000000;88
978;0,000000;80
979;0,000000;68
980;0,000000;65
981;0,000000;73
982;0,000000;73
983;0,000000;80
984;0,000000;74
985;0,000000;89
986;0,000000;64
987;0,000000;75
988;0,000000;83
989;0,000000;63
990;0,000000;76
991;0,000000;80
992;0,000000;68
993;0,000000;84
994;0,000000;75
995;0,000000;73
996;0,000000;64
997;0,000000;77
998;0,000000;75
999;0,000000;65
1000;0,000000;70
1001;0,000000;86
1002;0,000000;74
1003;0,000000;82
1004;0,000000;84
1005;0,000000;94
1006;0,000000;83
1007;0,000000;82
1008;0,000000;67
1009;0,000000;74
1010;0,000000;78
1011;0,000000;72
1012;0,000000;77
1013;0,000000;84
1014;0,000000;57
1015;0,000000;80
1016;0,000000;99
1017;0,000000;81
1018;0,000000;78
1019;0,000000;70
1020;0,000000;84
1021;0,000000;65
1022;0,000000;80
1023;0,000000;69
1024;0,000000;78
1025;0,000000;79
1026;0,000000;64
1027;0,000000;72
1028;0,000000;64
1029;0,000000;74
1030;0,000000;82
1031;0,000000;79
1032;0,000000;76
1033;0,000000;62
1034;0,000000;79
1035;0,000000;70
1036;0,000000;70
1037;0,000000;72
1038;0,000000;71
1039;0,000000;64
1040;0,000000;75
1041;0,000000;80
1042;0,000000;72
1043;0,000000;80
1044;0,000000;94
1045;0,000000;101
1046;0,000000;64
1047;0,000000;63
1048;0,000000;79
1049;0,000000;82
1050;0,000000;78
1051;0,000000;62
1052;0,000000;72
1053;0,000000;64
1054;0,000000;59
1055;0,000000;88
1056;0,000000;70
1057;0,000000;72
1058;0,000000;70
1059;0,000000;52
1060;0,000000;64
1061;0,000000;66
1062;0,000000;80
1063;0,000000;94
1064;0,000000;74
1065;0,000000;88
1066;0,000000;77
1067;0,000000;68
1068;0,000000;95
1069;0,000000;80
1070;0,000000;82
1071;0,000000;89
1072;0,000000;86
1073;0,000000;84
1074;0,000000;96
1075;0,000000;87
1076;0,000000;85
1077;0,000000;79
1078;0,000000;70
1079;0,000000;89
1080;0,000000;87
1081;0,000000;82
1082;0,000000;71
1083;0,000000;64
1084;0,000000;79
1085;0,000000;62
1086;0,000000;80
1087;0,000000;62
1088;0,000000;80
1089;0,000000;79
1090;0,000000;66
1091;0,000000;54
1092;0,000000;54
1093;0,000000;66
1094;0,000000;62
1095;0,000000;76
1096;0,000000;85
1097;0,000000;90
1098;0,000000;70
1099;0,000000;81
1100;0,000000;73
1101;0,000000;65
1102;0,000000;86
1103;0,000000;90
1104;0,000000;81
1105;0,000000;72
1106;0,000000;73
1107;0,000000;65
1108;0,000000;78
1109;0,000000;81
1110;0,000000;72
1111;0,000000;74
1112;0,000000;74
1113;0,000000;80
1114;0,000000;91
1115;0,000000;89
1116;0,000000;82
1117;0,000000;75
1118;0,000000;75
1119;0,000000;80
1120;0,000000;77
1121;0,000000;92
1122;0,000000;61
1123;0,000000;85
1124;0,000000;72
1125;0,000000;78
1126;0,000000;59
1127;0,000000;85
1128;0,000000;66
1129;0,000000;84
1130;0,000000;86
1131;0,000000;83
1132;0,000000;81
1133;0,000000;83
1134;0,000000;95
1135;0,000000;86
1136;0,000000;79
1137;0,000000;90
1138;0,000000;74
1139;0,000000;76
1140;0,000000;71
1141;0,000000;74
1142;0,000000;88
1143;0,000000;86
1144;0,000000;77
1145;0,000000;80
1146;0,000000;87
1147;0,000000;91
1148;0,000000;79
1149;0,000000;85
1150;0,000000;81
1151;0,000000;76
1152;0,000000;81
1153;0,000000;89
1154;0,000000;79
1155;0,000000;78
1156;0,000000;91
1157;0,000000;91
1158;0,000000;94
1159;0,000000;88
1160;0,000000;78
1161;0,000000;100
1162;0,000000;71
1163;0,000000;85
1164;0,000000;85
1165;0,000000;77
1166;0,000000;86
1167;0,000000;80
1168;0,000000;74
1169;0,000000;84
1170;0,000000;91
1171;0,000000;72
1172;0,000000;68
1173;0,000000;84
1174;0,000000;89
1175;0,000000;73
1176;0,000000;85
1177;0,000000;90
1178;0,000000;85
1179;0,000000;82
1180;0,000000;81
1181;0,000000;73
1182;0,000000;76
1183;0,000000;75
1184;0,000000;75
1185;0,000000;81
1186;0,000000;92
1187;0,000000;96
1188;0,000000;94
1189;0,000000;80
1190;0,000000;93
1191;0,000000;88
1192;0,000000;74
1193;0,000000;79
1194;0,000000;82
1195;0,000000;105
1196;0,000000;87
1197;0,000000;96
1198;0,000000;76
1199;0,000000;80
1200;0,000000;80
1201;0,000000;80
1202;0,000000;87
1203;0,000000;77
1204;0,000000;90
1205;0,000000;70
1206;0,000000;75
1207;0,000000;100
1208;0,000000;112
1209;0,000000;84
1210;0,000000;93
1211;0,000000;68
1212;0,000000;80
1213;0,000000;74
1214;0,000000;86
1215;0,000000;85
1216;0,000000;86
1217;0,000000;76
1218;0,000000;97
1219;0,000000;79
1220;0,000000;88
1221;0,000000;88
1222;0,000000;86
1223;0,000000;89
1224;0,000000;94
1225;0,000000;93
1226;0,000000;95
1227;0,000000;87
1228;0,000000;108
1229;0,000000;90
1230;0,000000;87
1231;0,000000;80
1232;0,000000;98
1233;0,000000;102
1234;0,000000;91
1235;0,000000;83
1236;0,000000;73
1237;0,000000;86
1238;0,000000;81
1239;0,000000;93
1240;0,000000;104
1241;0,000000;92
1242;0,000000;98
1243;0,000000;94
1244;0,000000;96
1245;0,000000;97
1246;0,000000;87
1247;0,000000;91
1248;0,000000;80
1249;0,000000;97
1250;0,000000;93
1251;0,000000;105
1252;0,000000;102
1253;0,000000;100
1254;0,000000;103
1255;0,000000;77
1256;0,000000;110
1257;0,000000;97
1258;0,000000;104
1259;0,000000;94
1260;0,000000;110
1261;0,000000;114
1262;0,000000;124
1263;0,000000;86
1264;0,000000;96
1265;0,000000;106
1266;0,000000;103
1267;0,000000;98
1268;0,000000;108
1269;0,000000;106
1270;0,000000;105
1271;0,000000;112
1272;0,000000;114
1273;0,000000;114
1274;0,000000;103
1275;0,000000;102
1276;0,000000;130
1277;0,000000;108
1278;0,000000;108
1279;0,000000;118
1280;0,000000;103
1281;0,000000;109
1282;0,000000;104
1283;0,000000;125
1284;0,000000;114
1285;0,000000;122
1286;0,000000;108
1287;0,000000;87
1288;0,000000;108
1289;0,000000;125
1290;0,000000;111
1291;0,000000;114
1292;0,000000;118
1293;0,000000;125
1294;0,000000;104
1295;0,000000;108
1296;0,000000;117
1297;0,000000;103
1298;0,000000;114
1299;0,000000;128
1300;0,000000;115
1301;0,000000;120
1302;0,000000;95
1303;0,000000;130
1304;0,000000;120
1305;0,000000;117
1306;0,000000;114
1307;0,000000;106
1308;0,000000;142
1309;0,000000;114
1310;0,000000;127
1311;0,000000;125
1312;0,000000;119
1313;0,000000;129
1314;0,000000;113
1315;0,000000;107
1316;0,000000;112
1317;0,000000;108
1318;0,000000;118
1319;0,000000;119
1320;0,000000;129
1321;0,000000;109
1322;0,000000;116
1323;0,000000;129
1324;0,000000;133
1325;0,000000;118
1326;0,000000;136
1327;0,000000;118
1328;0,000000;122
1329;0,000000;122
1330;0,000000;148
1331;0,000000;130
1332;0,000000;128
1333;0,000000;134
1334;0,000000;137
1335;0,000000;141
1336;0,000000;148
1337;0,000000;140
1338;0,000000;129
1339;0,000000;113
1340;0,000000;139
1341;0,000000;142
1342;0,000000;116
1343;0,000000;155
1344;0,000000;146
1345;0,000000;144
1346;0,000000;144
1347;0,000000;148
1348;0,000000;135
1349;0,000000;134
1350;0,000000;152
1351;0,000000;166
1352;0,000000;153
1353;0,000000;142
1354;0,000000;153
1355;0,000000;108
1356;0,000000;165
1357;0,000000;138
1358;0,000000;135
1359;0,000000;144
1360;0,000000;151
1361;0,000000;171
1362;0,000000;140
1363;0,000000;163
1364;0,000000;149
1365;0,000000;154
1366;0,000000;138
1367;0,000000;163
1368;0,000000;132
1369;0,000000;154
1370;0,000000;119
1371;0,000000;152
1372;0,000000;152
1373;0,000000;152
1374;0,000000;160
1375;0,000000;152
1376;0,000000;177
1377;0,000000;144
1378;0,000000;150
1379;0,000000;164
1380;0,000000;141
1381;0,000000;162
1382;0,000000;173
1383;0,000000;153
1384;0,000000;160
1385;0,000000;180
1386;0,000000;151
1387;0,000000;161
1388;0,000000;179
1389;0,000000;190
1390;0,000000;181
1391;0,000000;162
1392;0,000000;154
1393;0,000000;162
1394;0,000000;196
1395;0,000000;174
1396;0,000000;183
1397;0,000000;171
1398;0,000000;168
1399;0,000000;184
1400;0,000000;177
1401;0,000000;169
1402;0,000000;196
1403;0,000000;153
1404;0,000000;177
1405;0,000000;189
1406;0,000000;189
1407;0,000000;190
1408;0,000000;181
1409;0,000000;178
1410;0,000000;169
1411;0,000000;182
1412;0,000000;186
1413;0,000000;191
1414;0,000000;181
1415;0,000000;176
1416;0,000000;195
1417;0,000000;189
1418;0,000000;181
1419;0,000000;228
1420;0,000000;189
1421;0,000000;186
1422;0,000000;189
1423;0,000000;202
1424;0,000000;203
1425;0,000000;214
1426;0,000000;189
1427;0,000000;211
1428;0,000000;199
1429;0,000000;188
1430;0,000000;183
1431;0,000000;209
1432;0,000000;196
1433;0,000000;208
1434;0,000000;192
1435;0,000000;183
1436;0,000000;220
1437;0,000000;176
1438;0,000000;184
1439;0,000000;224
1440;0,000000;201
1441;0,000000;189
1442;0,000000;194
1443;0,000000;208
1444;0,000000;194
1445;0,000000;198
1446;0,000000;207
1447;0,000000;181
1448;0,000000;194
1449;0,000000;211
1450;0,000000;210
1451;0,000000;221
1452;0,000000;199
1453;0,000000;200
1454;0,000000;211
1455;0,000000;212
1456;0,000000;178
1457;0,000000;221
1458;0,000000;210
1459;0,000000;250
1460;0,000000;234
1461;0,000000;220
1462;0,000000;215
1463;0,000000;214
1464;0,000000;202
1465;0,000000;232
1466;0,000000;185
1467;0,000000;220
1468;0,000000;209
1469;0,000000;231
1470;0,000000;203
1471;0,000000;204
1472;0,000000;194
1473;0,000000;196
1474;0,000000;210
1475;0,000000;216
1476;0,000000;221
1477;0,000000;212
1478;0,000000;227
1479;0,000000;214
1480;0,000000;195
1481;0,000000;224
1482;0,000000;213
1483;0,000000;220
1484;0,000000;207
1485;0,000000;212
1486;0,000000;212
1487;0,000000;204
1488;0,000000;211
1489;0,000000;203
1490;0,000000;202
